TIMESTAMP,FORECAST
20131101 1:00,0.34799187690331473
20131101 2:00,0.3545345122985372
20131101 3:00,0.3553616948557801
20131101 4:00,0.3486250079841905
20131101 5:00,0.3650134788711847
20131101 6:00,0.3683174945557706
20131101 7:00,0.3242801530396176
20131101 8:00,0.18524923064385318
20131101 9:00,0.0971113863591689
20131101 10:00,0.004237171949042398
20131101 11:00,0.011348869266563852
20131101 12:00,0.005303973172688839
20131101 13:00,0.008898641672864971
20131101 14:00,0.002874171308082235
20131101 15:00,0.005179046978339916
20131101 16:00,0.005853796276551415
20131101 17:00,0.012355379487269738
20131101 18:00,0.02155763710599061
20131101 19:00,0.009907990179191625
20131101 20:00,0.006656592049339202
20131101 21:00,0.008781389641824469
20131101 22:00,0.014302835360357771
20131101 23:00,0.06834759672713249
20131102 0:00,0.1487705409073466
20131102 1:00,0.43488322136716223
20131102 2:00,0.49485962853477744
20131102 3:00,0.5672091259063741
20131102 4:00,0.6409090734263637
20131102 5:00,0.6695108528548481
20131102 6:00,0.6240819299009934
20131102 7:00,0.5630642217269852
20131102 8:00,0.5345461337626133
20131102 9:00,0.537736457914384
20131102 10:00,0.479446481418861
20131102 11:00,0.41838494127833475
20131102 12:00,0.3215518343098656
20131102 13:00,0.4855460155839659
20131102 14:00,0.5935875714071537
20131102 15:00,0.3085685203550413
20131102 16:00,0.3693948724143871
20131102 17:00,0.49840258870968074
20131102 18:00,0.5576758523046266
20131102 19:00,0.48998349952852976
20131102 20:00,0.3988410710955113
20131102 21:00,0.4497339189919278
20131102 22:00,0.541597814993747
20131102 23:00,0.5326167857737975
20131103 0:00,0.5212009974009499
20131103 1:00,0.4540154506085516
20131103 2:00,0.46602809791184213
20131103 3:00,0.6115558012470285
20131103 4:00,0.6444605149371643
20131103 5:00,0.6229682849268708
20131103 6:00,0.6218601475681611
20131103 7:00,0.6188203246298888
20131103 8:00,0.6145910900517559
20131103 9:00,0.5498600829231963
20131103 10:00,0.47032932091462926
20131103 11:00,0.39052239370513747
20131103 12:00,0.555906016424059
20131103 13:00,0.57107366410756
20131103 14:00,0.6104268285631733
20131103 15:00,0.6644871229383389
20131103 16:00,0.7035737425561456
20131103 17:00,0.7297919105057817
20131103 18:00,0.7474052164069234
20131103 19:00,0.758398349305752
20131103 20:00,0.7709021873534083
20131103 21:00,0.7936277773169225
20131103 22:00,0.8102924314403548
