TIMESTAMP,FORECAST
20131101 1:00,0.37760563845938566
20131101 2:00,0.3801311081464164
20131101 3:00,0.37637524408003414
20131101 4:00,0.3778008159919795
20131101 5:00,0.3870263586595563
20131101 6:00,0.3815402721435154
20131101 7:00,0.37194211642832764
20131101 8:00,0.1913605297039249
20131101 9:00,0.11310355523600683
20131101 10:00,0.0380121892121272
20131101 11:00,0.035186178634652794
20131101 12:00,0.03948175580871423
20131101 13:00,0.040879280918611836
20131101 14:00,0.0372442833909668
20131101 15:00,0.035186178634652794
20131101 16:00,0.04074685216519887
20131101 17:00,0.041410023342673276
20131101 18:00,0.050092019275779075
20131101 19:00,0.04050030405359477
20131101 20:00,0.035186178634652794
20131101 21:00,0.035186178634652794
20131101 22:00,0.04284309382612037
20131101 23:00,0.07955220311894198
20131102 0:00,0.16401095594931742
20131102 1:00,0.4736249184643345
20131102 2:00,0.5074736679015359
20131102 3:00,0.6024022431682594
20131102 4:00,0.6661768852513653
20131102 5:00,0.7177108613544368
20131102 6:00,0.6490981703107508
20131102 7:00,0.5912633074353242
20131102 8:00,0.5874323733174062
20131102 9:00,0.5860681700790101
20131102 10:00,0.48712846497013645
20131102 11:00,0.4279515572051194
20131102 12:00,0.3656200695742321
20131102 13:00,0.49397808000546073
20131102 14:00,0.6288767965441979
20131102 15:00,0.3578317530409556
20131102 16:00,0.37978744663856656
20131102 17:00,0.516804343909215
20131102 18:00,0.5837359687800341
20131102 19:00,0.4988279533977816
20131102 20:00,0.4089729435610922
20131102 21:00,0.4932749777854948
20131102 22:00,0.5860957261790103
20131102 23:00,0.5884876292919795
20131103 0:00,0.574954088503413
20131103 1:00,0.4990082564627987
20131103 2:00,0.4849722500728669
20131103 3:00,0.6473261920148464
20131103 4:00,0.6716868782554607
20131103 5:00,0.6451816466742321
20131103 6:00,0.644679411087884
20131103 7:00,0.6428158091460751
20131103 8:00,0.645032227294198
20131103 9:00,0.5781396072648464
20131103 10:00,0.48552102587116036
20131103 11:00,0.4094338833353242
20131103 12:00,0.5781516341138225
20131103 13:00,0.6001368772914677
20131103 14:00,0.6454060977696245
20131103 15:00,0.7021466032312287
20131103 16:00,0.7547928290462457
20131103 17:00,0.779247218290785
20131103 18:00,0.7940723350517065
20131103 19:00,0.8085286555220137
20131103 20:00,0.8152327016711604
20131103 21:00,0.8387425853093856
20131103 22:00,0.8688321461568259
20131103 23:00,0.8447377772679181
20131104 0:00,0.7790308484774744
20131104 1:00,0.73118608043157
20131104 2:00,0.6376438498890785
20131104 3:00,0.5747790451721844
20131104 4:00,0.47293943558737206
20131104 5:00,0.4048503088923208
20131104 6:00,0.4010559705631399
20131104 7:00,0.4079284953448805
20131104 8:00,0.4199205721911263
20131104 9:00,0.2917168958460751
20131104 10:00,0.36951302408174064
20131104 11:00,0.43045825746313987
20131104 12:00,0.48843412108122863
20131104 13:00,0.5217678612901023
20131104 14:00,0.5898553134621161
20131104 15:00,0.5829115399872014
20131104 16:00,0.6300447611027303
20131104 17:00,0.6571739734738907
20131104 18:00,0.6428158091460751
20131104 19:00,0.6284335374496588
20131104 20:00,0.6004031118365187
20131104 21:00,0.6734818736387372
20131104 22:00,0.7625845329706484
20131104 23:00,0.7744373526116041
20131105 0:00,0.6623497326209897
20131105 1:00,0.4795714693853243
20131105 2:00,0.35855931378873723
20131105 3:00,0.22997284995699654
20131105 4:00,0.16610103314129696
20131105 5:00,0.11215634309095562
20131105 6:00,0.058725312832605014
20131105 7:00,0.048590418905983854
20131105 8:00,0.1230665494049488
20131105 9:00,0.21925133468378843
20131105 10:00,0.3601871631073379
