TIMESTAMP,FORECAST
20131101 1:00,0.3440961170649832
20131101 2:00,0.3517067406688925
20131101 3:00,0.3526615664456404
20131101 4:00,0.3448371855367921
20131101 5:00,0.3636854301303488
20131101 6:00,0.36741177530102864
20131101 7:00,0.31562075048208094
20131101 8:00,0.15533716825402183
20131101 9:00,0.10353255740214862
20131101 10:00,0.09983966792641713
20131101 11:00,0.09591065408789123
20131101 12:00,0.10031427119854264
20131101 13:00,0.10034374667760382
20131101 14:00,0.09926577461482933
20131101 15:00,0.09372000578015965
20131101 16:00,0.10043880663117344
20131101 17:00,0.09998771652778249
20131101 18:00,0.09857450952437058
20131101 19:00,0.10026130985563497
20131101 20:00,0.09384703295870295
20131101 21:00,0.09655561270909069
20131101 22:00,0.09970749634324033
20131101 23:00,0.0985240358910564
20131102 0:00,0.1267369503060713
20131102 1:00,0.4395564333996369
20131102 2:00,0.5068118493646887
20131102 3:00,0.6071129783538501
20131102 4:00,0.7178546025662678
20131102 5:00,0.7550699430657671
20131102 6:00,0.6939969096919858
20131102 7:00,0.6006456565361553
20131102 8:00,0.5586082902701419
20131102 9:00,0.5631113512369411
20131102 10:00,0.48886653827073534
20131102 11:00,0.4218925686627777
20131102 12:00,0.31225601610327136
20131102 13:00,0.49590499912232866
20131102 14:00,0.6481534549932693
20131102 15:00,0.2966329044925628
20131102 16:00,0.36862193865251114
20131102 17:00,0.5110122167848964
20131102 18:00,0.5922537466191347
20131102 19:00,0.5010772824967109
20131102 20:00,0.4009375508146147
20131102 21:00,0.45564488036504125
20131102 22:00,0.5685865924866181
20131102 23:00,0.5558947711617653
20131103 0:00,0.5400047082809781
20131103 1:00,0.46033613509421145
20131103 2:00,0.47365921897831686
20131103 3:00,0.6754978193785464
20131103 4:00,0.7227199679320611
20131103 5:00,0.6923753463148923
20131103 6:00,0.6907570422583302
20131103 7:00,0.6862940898621371
20131103 8:00,0.6800301142129623
20131103 9:00,0.580382584961331
20131103 10:00,0.47849410108952295
20131103 11:00,0.39193118348863654
20131103 12:00,0.5895029440577932
20131103 13:00,0.6131471569584522
20131103 14:00,0.6738046744248113
20131103 15:00,0.7488770641733674
20131103 16:00,0.7926777923856887
20131103 17:00,0.8160178119270416
20131103 18:00,0.8312169734614459
20131103 19:00,0.8401016302963917
20131103 20:00,0.8487816253261244
20131103 21:00,0.8593760097643112
20131103 22:00,0.8653593383084281
20131103 23:00,0.8601966591718041
20131104 0:00,0.8174264547286377
20131104 1:00,0.7751678639699254
20131104 2:00,0.659810319141049
20131104 3:00,0.5496531087086879
20131104 4:00,0.4431606369334219
20131104 5:00,0.3931826440302042
20131104 6:00,0.3819007380880408
20131104 7:00,0.38438613876161365
20131104 8:00,0.40369558907213177
20131104 9:00,0.2600405855529109
20131104 10:00,0.32010941071725174
20131104 11:00,0.41247841976348576
20131104 12:00,0.46967540579852673
20131104 13:00,0.513540469892965
20131104 14:00,0.5572968041163159
20131104 15:00,0.5917397985996049
20131104 16:00,0.6503333940951166
20131104 17:00,0.7017974228545777
20131104 18:00,0.686260478714831
20131104 19:00,0.6445584212276952
20131104 20:00,0.6163962554963913
20131104 21:00,0.7253703830019129
20131104 22:00,0.796351218319362
20131104 23:00,0.8112121096903366
20131105 0:00,0.7120852314984063
20131105 1:00,0.44602800180405433
20131105 2:00,0.3086383426514886
20131105 3:00,0.19471474075398498
20131105 4:00,0.1292056636687271
20131105 5:00,0.10332535411388566
20131105 6:00,0.09771587791973824
20131105 7:00,0.09868637194501845
20131105 8:00,0.10656754606505647
20131105 9:00,0.18503006255748178
20131105 10:00,0.3036654975415932
20131105 11:00,0.29387971719052536
20131105 12:00,0.2822106057374295
20131105 13:00,0.2904000265051103
20131105 14:00,0.29737446925994593
20131105 15:00,0.2990545344805351
20131105 16:00,0.26944172291409424
20131105 17:00,0.24978391118231236
20131105 18:00,0.26632487448187386
20131105 19:00,0.29224288541981114
20131105 20:00,0.30931595335272877
20131105 21:00,0.4186198083939082
20131105 22:00,0.43566406403923896
20131105 23:00,0.5131262547143994
20131106 0:00,0.5099763441616574
20131106 1:00,0.3791724849106721
20131106 2:00,0.27614885323168087
20131106 3:00,0.2005442488011543
20131106 4:00,0.17685072635317262
20131106 5:00,0.17899401268579795
20131106 6:00,0.17281698570589832
20131106 7:00,0.1573888737881748
20131106 8:00,0.10538350876289759
20131106 9:00,0.10558158622364816
20131106 10:00,0.09841892275138397
20131106 11:00,0.19946172753972358
20131106 12:00,0.17147965301202456
20131106 13:00,0.3676563682039793
20131106 14:00,0.47982270655495785
20131106 15:00,0.534712063216045
20131106 16:00,0.49187013395787027
20131106 17:00,0.3410037939396674
20131106 18:00,0.1566697690588449
20131106 19:00,0.1152781117275018
20131106 20:00,0.12926918853077796
20131106 21:00,0.20075287717586182
20131106 22:00,0.0997986751873024
20131106 23:00,0.09774067934176528
20131107 0:00,0.1781910198266194
20131107 1:00,0.3382301331404922
20131107 2:00,0.43121114818853723
20131107 3:00,0.3094240342606943
20131107 4:00,0.4009879825255437
20131107 5:00,0.5164492762572775
20131107 6:00,0.6844932780573041
20131107 7:00,0.8583014273103344
20131107 8:00,0.8169417631949598
20131107 9:00,0.416159820692371
20131107 10:00,0.0977125572454049
20131107 11:00,0.09356548807454435
20131107 12:00,0.3488095864723295
20131107 13:00,0.3934851856923538
20131107 14:00,0.43645140182425324
20131107 15:00,0.17106132940882424
20131107 16:00,0.6466232075164632
20131107 17:00,0.7450728172777805
20131107 18:00,0.7954178482950862
20131107 19:00,0.74757535265307
20131107 20:00,0.7810485955118396
20131107 21:00,0.7755047962586142
20131107 22:00,0.8368260582882535
20131107 23:00,0.857448840714817
20131108 0:00,0.8621311448211322
20131108 1:00,0.8588036548823529
20131108 2:00,0.8584473743724863
