TIMESTAMP,FORECAST
20131101 1:00,0.36207343410273296
20131101 2:00,0.36749717049050584
20131101 3:00,0.36818289113120145
20131101 4:00,0.36259828928327426
20131101 5:00,0.3761840602334107
20131101 6:00,0.37892303451697645
20131101 7:00,0.3424168077178563
20131101 8:00,0.2334629912717412
20131101 9:00,0.16512716579774422
20131101 10:00,0.03916359564846225
20131101 11:00,0.0017744448133872187
20131101 12:00,0.04900764544796893
20131101 13:00,0.06785158880792092
20131101 14:00,0.03154043501738976
20131101 15:00,-0.019051060265046507
20131101 16:00,0.054375851413326404
20131101 17:00,0.07699913044077125
20131101 18:00,0.09929854430575585
20131101 19:00,0.07052262085588323
20131101 20:00,-0.017440406056229624
20131101 21:00,0.00698342510141417
20131101 22:00,0.08215266959638107
20131101 23:00,0.14240523809473604
20131102 0:00,0.20518000573260908
20131102 1:00,0.43404229630783875
20131102 2:00,0.4836002341361437
20131102 3:00,0.5495565608800986
20131102 4:00,0.6225130374831459
20131102 5:00,0.6508262876535582
20131102 6:00,0.6058556429501061
20131102 7:00,0.5454534696980671
20131102 8:00,0.5184832671175627
20131102 9:00,0.5214120558894058
20131102 10:00,0.47086449649226636
20131102 11:00,0.42040992355448137
20131102 12:00,0.3401550766755299
20131102 13:00,0.4759044838674874
20131102 14:00,0.5756689056884907
20131102 15:00,0.32979468569082293
20131102 16:00,0.379816162918939
20131102 17:00,0.48652774861004877
20131102 18:00,0.5401194571116368
20131102 19:00,0.479571134869509
20131102 20:00,0.4042265739568255
20131102 21:00,0.44631328725830155
20131102 22:00,0.5249568678646523
20131102 23:00,0.5167120826053289
20131103 0:00,0.5062321341055583
20131103 1:00,0.44985107632715315
20131103 2:00,0.45977701314671093
20131103 3:00,0.5934558754764332
20131103 4:00,0.6260286527340188
20131103 5:00,0.6047532322126133
20131103 6:00,0.6036562735307672
20131103 7:00,0.6006471157425161
20131103 8:00,0.596460544870608
20131103 9:00,0.5325418142182379
20131103 10:00,0.4633310730216561
20131103 11:00,0.39733052816872283
20131103 12:00,0.5383674749955456
20131103 13:00,0.5533821143620725
20131103 14:00,0.5923382916522004
20131103 15:00,0.6458532361596692
20131103 16:00,0.6845455574651257
20131103 17:00,0.7104992415715298
20131103 18:00,0.731532108231406
20131103 19:00,0.7466177377142309
20131103 20:00,0.7650523863920273
20131103 21:00,0.7998710709497675
20131103 22:00,0.8648775174799054
20131103 23:00,0.8039861575161791
20131104 0:00,0.7122709465982863
20131104 1:00,0.6679611323468488
20131104 2:00,0.5831900364483584
20131104 3:00,0.5126185452812162
20131104 4:00,0.4368073032303884
20131104 5:00,0.3982853331581537
20131104 6:00,0.3897261731384705
20131104 7:00,0.39160180788005927
20131104 8:00,0.40634831176370473
20131104 9:00,0.3061555105179736
20131104 10:00,0.34545264056158087
20131104 11:00,0.41312628464258766
20131104 12:00,0.45682885669645523
20131104 13:00,0.48828040849272636
20131104 14:00,0.5176278391090101
20131104 15:00,0.5397922777087552
20131104 16:00,0.5770698264827527
20131104 17:00,0.6112070730904438
20131104 18:00,0.6006245394810577
20131104 19:00,0.5733634357956037
20131104 20:00,0.5554418776903051
20131104 21:00,0.6279636773084011
20131104 22:00,0.6882858222138618
20131104 23:00,0.7046655719651503
20131105 0:00,0.6184013164694361
20131105 1:00,0.4390010916933106
20131105 2:00,0.33773605242374755
20131105 3:00,0.26332340558756545
20131105 4:00,0.2080708131397782
20131105 5:00,0.1645033602440944
20131105 6:00,0.1148600707424349
20131105 7:00,0.09764056343869049
20131105 8:00,0.17309401623016502
20131105 9:00,0.2564793572995441
20131105 10:00,0.3344312451125027
20131105 11:00,0.3279903447153752
20131105 12:00,0.3204005688435752
20131105 13:00,0.32571782194780585
20131105 14:00,0.3302816791248372
20131105 15:00,0.33138661899662053
20131105 16:00,0.312177488948983
20131105 17:00,0.2995939313974621
20131105 18:00,0.3101789783631347
20131105 19:00,0.3269202914478662
20131105 20:00,0.33818817307919397
20131105 21:00,0.4178771620049031
20131105 22:00,0.4310481057801119
20131105 23:00,0.48799374276896734
20131106 0:00,0.4858076126424049
20131106 1:00,0.38767439914088864
20131106 2:00,0.3164883763872687
20131106 3:00,0.2673414686128645
