TIMESTAMP,POWER
20131101 1:00,0.1503247916217772
20131101 2:00,0.14200590596112728
20131101 3:00,0.13402343890374147
20131101 4:00,0.1218337640733867
20131101 5:00,0.10600103726328752
20131101 6:00,0.13832962309299685
20131101 7:00,0.12293150506904221
20131101 8:00,0.1496823736205204
20131101 9:00,0.16264939507323045
20131101 10:00,0.19193087322977204
20131101 11:00,0.22466339520290207
20131101 12:00,0.2741547920975128
20131101 13:00,0.2963361159428489
20131101 14:00,0.3266747382066946
20131101 15:00,0.32995061950484494
20131101 16:00,0.30762742371638435
20131101 17:00,0.29142054177294996
20131101 18:00,0.29666141747516533
20131101 19:00,0.29326553345431705
20131101 20:00,0.2610802012659089
20131101 21:00,0.18697420532646802
20131101 22:00,0.17155939052918634
20131101 23:00,0.2003634125026037
20131102 0:00,0.21456446483092967
20131102 1:00,0.2190243067282373
20131102 2:00,0.22112386614974427
20131102 3:00,0.2197057900383501
20131102 4:00,0.2772010729857694
20131102 5:00,0.3149050701945226
20131102 6:00,0.3563325189363865
20131102 7:00,0.38370265307528556
20131102 8:00,0.42983271778533927
20131102 9:00,0.4842442744761265
20131102 10:00,0.5018816863249635
20131102 11:00,0.5060125907085349
20131102 12:00,0.5386152343598982
20131102 13:00,0.5626107935137006
20131102 14:00,0.5781084524566604
20131102 15:00,0.5896695832267695
20131102 16:00,0.5771281377783826
20131102 17:00,0.539352329206453
20131102 18:00,0.5166640911131024
20131102 19:00,0.47180406228570126
20131102 20:00,0.4794016112562947
20131102 21:00,0.4812572524459636
20131102 22:00,0.45153506279249483
20131102 23:00,0.40294293043853874
20131103 0:00,0.4152765414967589
20131103 1:00,0.38974364912629167
20131103 2:00,0.330659213104027
20131103 3:00,0.2811160236686126
20131103 4:00,0.3054162504222109
20131103 5:00,0.39622598698742834
20131103 6:00,0.4529339510715083
20131103 7:00,0.46548154245367285
20131103 8:00,0.5224516319813919
20131103 9:00,0.5848739884597136
20131103 10:00,0.647234085015534
20131103 11:00,0.6695223374138601
20131103 12:00,0.6900776635501784
20131103 13:00,0.6741364352070726
20131103 14:00,0.6806028371962011
20131103 15:00,0.7010170172567818
20131103 16:00,0.6829327206029916
20131103 17:00,0.6430553614703531
20131103 18:00,0.6263957838290284
20131103 19:00,0.6428254574823976
20131103 20:00,0.6612892655117307
20131103 21:00,0.6200378409451152
20131103 22:00,0.6064019962258919
20131103 23:00,0.6044444810594736
20131104 0:00,0.5905647565494402
20131104 1:00,0.5676533588039256
20131104 2:00,0.5656759050440989
20131104 3:00,0.5640743481011484
20131104 4:00,0.5587741733792494
20131104 5:00,0.5561568974895622
20131104 6:00,0.5577690082308754
20131104 7:00,0.5884043987556433
20131104 8:00,0.6157297891297514
20131104 9:00,0.5915929416937089
20131104 10:00,0.5817604199577752
20131104 11:00,0.6029229995862799
20131104 12:00,0.6253182528868959
20131104 13:00,0.6266322632597218
20131104 14:00,0.6287141082571452
20131104 15:00,0.628896970677574
20131104 16:00,0.6087608490592111
20131104 17:00,0.5809862089417269
20131104 18:00,0.5674525003090423
20131104 19:00,0.5407760381136049
20131104 20:00,0.5353410072023134
20131104 21:00,0.5228502343335085
20131104 22:00,0.5141505277394469
20131104 23:00,0.5371069075893458
20131105 0:00,0.5229731333165042
20131105 1:00,0.47550680438076764
20131105 2:00,0.48753568355827587
20131105 3:00,0.4776780928392043
20131105 4:00,0.4915435319874085
20131105 5:00,0.5049427887326818
20131105 6:00,0.49325503695021233
20131105 7:00,0.48923524988381323
20131105 8:00,0.5180270438952366
20131105 9:00,0.5062368226341495
20131105 10:00,0.4970504238658937
20131105 11:00,0.49527114185991
20131105 12:00,0.5398014320447003
20131105 13:00,0.5450385793068918
20131105 14:00,0.5649458216411143
20131105 15:00,0.5655106197716494
20131105 16:00,0.5785430691736878
20131105 17:00,0.591895224733952
20131105 18:00,0.6201364254815902
20131105 19:00,0.6298920503991314
20131105 20:00,0.656137637464614
20131105 21:00,0.6582687716889096
20131105 22:00,0.6832585092611776
20131105 23:00,0.6526317520614013
20131106 0:00,0.6158100426738237
20131106 1:00,0.6109207892888338
20131106 2:00,0.6244966033704278
20131106 3:00,0.5838920875942086
20131106 4:00,0.5370244873127985
20131106 5:00,0.5003163394639811
20131106 6:00,0.46812828970222986
20131106 7:00,0.4497244822446753
20131106 8:00,0.46926527748215385
20131106 9:00,0.44017766334749675
20131106 10:00,0.4557605650213511
20131106 11:00,0.4942352271601467
20131106 12:00,0.5136355370836339
20131106 13:00,0.5267118383857907
20131106 14:00,0.5868653800394841
20131106 15:00,0.5918659241417272
20131106 16:00,0.602823921670526
20131106 17:00,0.6206483419380712
20131106 18:00,0.6179508071401238
20131106 19:00,0.5520795948021429
20131106 20:00,0.5311691429181876
20131106 21:00,0.5049802054053957
20131106 22:00,0.48345679033660693
20131106 23:00,0.41925599545255376
20131107 0:00,0.38893520795845726
20131107 1:00,0.36601036413482513
20131107 2:00,0.3329772151271576
20131107 3:00,0.2933626331982956
20131107 4:00,0.30317126215369905
20131107 5:00,0.32161200255617123
20131107 6:00,0.3522093286468052
20131107 7:00,0.33642996742043635
20131107 8:00,0.34250188802458614
20131107 9:00,0.34718738310017433
20131107 10:00,0.34111882524577164
20131107 11:00,0.3045131616102937
20131107 12:00,0.3088688559314123
20131107 13:00,0.30886123986879455
20131107 14:00,0.31310558176444325
20131107 15:00,0.2916244942803344
20131107 16:00,0.27314840167533455
