TIMESTAMP,POWER
20131101 1:00,0.09000289260642869
20131101 2:00,-0.017765055839032567
20131101 3:00,-0.06273320096484458
20131101 4:00,-0.045536693809841405
20131101 5:00,-0.05538366992039759
20131101 6:00,-0.05870703365701904
20131101 7:00,-0.05380808528077771
20131101 8:00,0.01687362484073182
20131101 9:00,0.06436909998267074
20131101 10:00,0.09765443027483564
20131101 11:00,0.118034559117213
20131101 12:00,0.17119580088645533
20131101 13:00,0.23895107042795063
20131101 14:00,0.2961243999521139
20131101 15:00,0.2532927310428166
20131101 16:00,0.19535140068194248
20131101 17:00,0.17261770334497936
20131101 18:00,0.16014013459732743
20131101 19:00,0.16705825572218067
20131101 20:00,0.17303716284959977
20131101 21:00,0.11888716006279113
20131101 22:00,0.11351397242960345
20131101 23:00,0.14593655291878851
20131102 0:00,0.1365409219288484
20131102 1:00,0.061077791334943926
20131102 2:00,0.063711712040424
20131102 3:00,0.08967715335321888
20131102 4:00,0.09814083926614131
20131102 5:00,0.07391521026610623
20131102 6:00,0.11580518573834755
20131102 7:00,0.17842656749543992
20131102 8:00,0.2080853728431248
20131102 9:00,0.20010606696298755
20131102 10:00,0.20164858573906339
20131102 11:00,0.16198576208006146
20131102 12:00,0.19486798606553418
20131102 13:00,0.20378983777797818
20131102 14:00,0.1888920050769462
20131102 15:00,0.1758153265838739
20131102 16:00,0.15680238356187215
20131102 17:00,0.10241738032669326
20131102 18:00,0.05031226006632675
20131102 19:00,0.024100396585615358
20131102 20:00,0.02170649474286021
20131102 21:00,-0.013724777904226576
20131102 22:00,-0.07364596482299271
20131102 23:00,-0.11397260693525504
20131103 0:00,-0.14455862648568826
20131103 1:00,-0.1875894385096061
20131103 2:00,-0.20856743024989624
20131103 3:00,-0.20447601651522707
20131103 4:00,-0.18633824779010869
20131103 5:00,-0.1577811600236039
20131103 6:00,-0.13409907881483615
20131103 7:00,-0.08830688100874994
20131103 8:00,-0.01460360414726214
20131103 9:00,0.023462979330652972
20131103 10:00,0.05207101397537686
20131103 11:00,0.06776447747304351
20131103 12:00,0.13492303595087002
20131103 13:00,0.1910827417177006
20131103 14:00,0.21292567524441397
20131103 15:00,0.24060767551313222
20131103 16:00,0.22414102902315544
20131103 17:00,0.1921808212797888
20131103 18:00,0.17084504085543534
20131103 19:00,0.1981152994698804
20131103 20:00,0.20830409608831296
20131103 21:00,0.15914478001816004
20131103 22:00,0.07563076140849531
20131103 23:00,-0.016429731049913715
20131104 0:00,-0.0557921779882419
20131104 1:00,-0.06249705124975752
20131104 2:00,-0.07435308105239083
20131104 3:00,-0.09289496936661806
20131104 4:00,-0.1061523469235923
20131104 5:00,-0.09913110163736369
20131104 6:00,-0.04628862976554285
20131104 7:00,0.009141295187310244
20131104 8:00,0.07907936691376807
20131104 9:00,0.0831581969008082
20131104 10:00,0.11929441232734647
20131104 11:00,0.22842304910986713
20131104 12:00,0.3350988458359726
20131104 13:00,0.40012404265463664
20131104 14:00,0.45323388257905317
20131104 15:00,0.542077348477757
20131104 16:00,0.6260640802270983
20131104 17:00,0.7106007749905892
20131104 18:00,0.7486665288399252
20131104 19:00,0.7613266931744969
20131104 20:00,0.7296206110966418
20131104 21:00,0.6847668164628896
20131104 22:00,0.6733819631335988
20131104 23:00,0.645048669945242
20131105 0:00,0.5591728230980646
20131105 1:00,0.46801983514965495
20131105 2:00,0.373233545452903
20131105 3:00,0.27671572285732526
20131105 4:00,0.2086574221886441
20131105 5:00,0.1557232403089363
20131105 6:00,0.09036186784651049
20131105 7:00,0.025432069168207533
20131105 8:00,0.05339727545307954
20131105 9:00,0.10598523443337513
20131105 10:00,0.15346560487951158
20131105 11:00,0.1433394351094199
20131105 12:00,0.09556728570342304
20131105 13:00,-0.020732484227963005
20131105 14:00,-0.05385005657413158
20131105 15:00,-0.06652168464567398
20131105 16:00,-0.07319554492403732
20131105 17:00,-0.09145590959790098
20131105 18:00,-0.06807596101823049
20131105 19:00,-0.04219550610630976
20131105 20:00,-0.005796532395182519
20131105 21:00,-0.023263938760804986
20131105 22:00,0.001042510862699797
20131105 23:00,0.0022332958411649395
20131106 0:00,0.005738133178550903
20131106 1:00,0.0004974724980470191
20131106 2:00,0.010326594553284468
20131106 3:00,-0.0018256623841003405
20131106 4:00,-0.005023166780163929
20131106 5:00,-0.006647748634849293
20131106 6:00,0.015863499863316727
20131106 7:00,0.036280073294055054
20131106 8:00,0.0737842493820807
20131106 9:00,0.08213427657357265
20131106 10:00,0.11561271140393414
20131106 11:00,0.15681520607705066
20131106 12:00,0.12878552361674225
20131106 13:00,0.1131960869254491
20131106 14:00,0.192424636554663
20131106 15:00,0.28427131645669046
20131106 16:00,0.30781100412023454
20131106 17:00,0.3928157530237991
20131106 18:00,0.433986782627772
20131106 19:00,0.42728869964712524
20131106 20:00,0.42643395604241163
20131106 21:00,0.41385352815280874
20131106 22:00,0.3757725022131131
20131106 23:00,0.31446551505908227
20131107 0:00,0.3343779307039433
20131107 1:00,0.3541586775898248
20131107 2:00,0.32131409703409
20131107 3:00,0.3204692977383875
20131107 4:00,0.3701791186091442
20131107 5:00,0.44266772274842303
20131107 6:00,0.4924475470151699
20131107 7:00,0.4845556686754029
20131107 8:00,0.4981940740137527
20131107 9:00,0.4818068070468995
20131107 10:00,0.46872147209254356
20131107 11:00,0.4955806241994456
20131107 12:00,0.5608199167107646
20131107 13:00,0.5837872055407873
20131107 14:00,0.5663165278125204
20131107 15:00,0.5866546649803266
20131107 16:00,0.5529090721249721
20131107 17:00,0.45692621833817904
20131107 18:00,0.3920859769107432
20131107 19:00,0.2979396687134135
20131107 20:00,0.2520687113745297
20131107 21:00,0.2000983528724668
20131107 22:00,0.19978251357382995
20131107 23:00,0.1636531875983726
20131108 0:00,0.1415706300745222
20131108 1:00,0.1075978563072876
20131108 2:00,0.11127396892708691
20131108 3:00,0.09796089922586343
20131108 4:00,0.10243411120336415
20131108 5:00,0.10609864010631956
20131108 6:00,0.09082455354253863
20131108 7:00,0.06116891108395156
20131108 8:00,0.04387650215589975
20131108 9:00,0.08429545354526272
20131108 10:00,0.18368380738765083
20131108 11:00,0.2507817380706964
20131108 12:00,0.2597549782722663
20131108 13:00,0.30821413174944323
20131108 14:00,0.31990776940589394
20131108 15:00,0.31834148222904834
20131108 16:00,0.31762363003696426
20131108 17:00,0.3196449926177517
20131108 18:00,0.2995473278342363
20131108 19:00,0.22992942364786856
20131108 20:00,0.20692900590360302
20131108 21:00,0.22360623112263225
20131108 22:00,0.2908522339377907
20131108 23:00,0.35835869863621517
20131109 0:00,0.40006406631650615
20131109 1:00,0.4893635850011404
20131109 2:00,0.5726591745952906
20131109 3:00,0.6238361432227186
20131109 4:00,0.6637695025349459
20131109 5:00,0.6802266980641556
20131109 6:00,0.7141860554408654
20131109 7:00,0.7476599103108479
20131109 8:00,0.7647162022800217
20131109 9:00,0.746886474379126
20131109 10:00,0.6957564404085689
20131109 11:00,0.6307489340648467
20131109 12:00,0.5972866115997054
20131109 13:00,0.5681842546861421
20131109 14:00,0.5276746282015623
20131109 15:00,0.5175668553819716
20131109 16:00,0.5145078047714908
20131109 17:00,0.4659380036482502
20131109 18:00,0.39006696859251966
20131109 19:00,0.34744840361316043
20131109 20:00,0.342472049731813
20131109 21:00,0.3936503254149981
20131109 22:00,0.4901802213901877
20131109 23:00,0.5870265203846495
20131110 0:00,0.6663851221661744
20131110 1:00,0.7438677289228295
20131110 2:00,0.8236295911461651
20131110 3:00,0.8871200032788279
20131110 4:00,0.9037497601759046
20131110 5:00,0.8960953685668791
20131110 6:00,0.85032682320488
20131110 7:00,0.7582299852851215
20131110 8:00,0.6146858015891153
20131110 9:00,0.4666321482853152
20131110 10:00,0.4063989416026925
20131110 11:00,0.35679191317424697
20131110 12:00,0.3638838604589769
20131110 13:00,0.3947360697687582
20131110 14:00,0.495630303376447
20131110 15:00,0.6071458972625552
20131110 16:00,0.7012020080603328
20131110 17:00,0.7863817847076233
20131110 18:00,0.8713980355838599
20131110 19:00,1.0025189972833939
20131110 20:00,1.06607636148441
20131110 21:00,1.0827192870577769
20131110 22:00,1.029921884183297
20131110 23:00,0.9114039949625704
20131111 0:00,0.8364394806192847
20131111 1:00,0.8592802870261822
20131111 2:00,0.8989354366639885
20131111 3:00,0.7510328208556771
20131111 4:00,0.5756113593107799
20131111 5:00,0.39914072400479406
20131111 6:00,0.2081060302557263
20131111 7:00,0.030471611725205516
20131111 8:00,0.00397034618614997
20131111 9:00,-0.0015805223402587387
20131111 10:00,-0.0023555603513267798
20131111 11:00,-0.043532181772915624
20131111 12:00,-0.10532192717243322
20131111 13:00,-0.1476835454343957
20131111 14:00,-0.08710758400244656
20131111 15:00,-0.05019005255068562
20131111 16:00,-0.05799225657403728
20131111 17:00,-0.08346241576611502
20131111 18:00,-0.04060290809429454
20131111 19:00,0.0010873688482168076
20131111 20:00,0.06412175350978197
20131111 21:00,0.1758987060344246
20131111 22:00,0.2889946417565993
20131111 23:00,0.33510874585367245
20131112 0:00,0.34240255932716646
20131112 1:00,0.33860241356730614
20131112 2:00,0.26280923191740035
20131112 3:00,0.17920942269590737
20131112 4:00,0.12792459101465867
20131112 5:00,0.04291733807189482
20131112 6:00,-0.01843552228971626
20131112 7:00,-0.05638589643098682
20131112 8:00,-0.09630408161609526
20131112 9:00,-0.09656343220554953
20131112 10:00,-0.07144711619940511
20131112 11:00,-0.05333453028185238
20131112 12:00,-0.01681210794602357
20131112 13:00,0.01872614970680192
20131112 14:00,0.12115179322347602
20131112 15:00,0.18565406584265293
20131112 16:00,0.24120059527055557
20131112 17:00,0.23606752804356612
20131112 18:00,0.20731890574713538
20131112 19:00,0.15170064288647053
20131112 20:00,0.16593736884642005
20131112 21:00,0.18790574898546983
20131112 22:00,0.16634190613343428
20131112 23:00,0.09858645638016818
20131113 0:00,0.06413450203493878
20131113 1:00,0.05835153108938072
20131113 2:00,0.08630195066661736
20131113 3:00,0.14600544745751767
20131113 4:00,0.18244981878091007
20131113 5:00,0.2106939624372269
20131113 6:00,0.2719684831285263
20131113 7:00,0.30581231286019295
20131113 8:00,0.28333227172795217
20131113 9:00,0.2078355338411165
20131113 10:00,0.1773276328501673
20131113 11:00,0.185020981154559
20131113 12:00,0.1867253246073637
20131113 13:00,0.15162504577143635
20131113 14:00,0.177929767615649
20131113 15:00,0.25291720159855485
20131113 16:00,0.29992809211510063
20131113 17:00,0.25905544302725264
20131113 18:00,0.22559493567538483
20131113 19:00,0.21067552885004293
20131113 20:00,0.1853602725280936
20131113 21:00,0.16345138772436094
20131113 22:00,0.17049023530712612
20131113 23:00,0.18341634369597523
20131114 0:00,0.21322173999410376
20131114 1:00,0.20415858205339185
20131114 2:00,0.21955953459598945
20131114 3:00,0.26571516297211073
20131114 4:00,0.2937296169027638
20131114 5:00,0.33375959575106007
20131114 6:00,0.3498596517857304
20131114 7:00,0.37493432656109027
20131114 8:00,0.4001218936118961
20131114 9:00,0.4345230935869244
20131114 10:00,0.4563083458266909
20131114 11:00,0.45315901099132305
20131114 12:00,0.4460109577053484
20131114 13:00,0.4736994940373639
20131114 14:00,0.4534511670753263
20131114 15:00,0.4359755742552123
20131114 16:00,0.4343935525133935
20131114 17:00,0.40865794494088703
20131114 18:00,0.3615985353580118
20131114 19:00,0.28984834351245325
20131114 20:00,0.2405761445630866
20131114 21:00,0.19322523793894714
20131114 22:00,0.17528892544348562
20131114 23:00,0.13080961748658063
20131115 0:00,0.08216989999334773
20131115 1:00,0.038572010560494446
20131115 2:00,0.004166369388078461
20131115 3:00,0.0038953572666619307
20131115 4:00,0.027269849505762
20131115 5:00,0.05584058656000232
20131115 6:00,0.10056850319333999
20131115 7:00,0.12452142455889907
20131115 8:00,0.13169144442014363
20131115 9:00,0.1044960125468684
20131115 10:00,0.10225335150845571
20131115 11:00,0.0907470236108388
20131115 12:00,0.07309887047802235
20131115 13:00,0.019419257359918844
20131115 14:00,-0.011713766056484234
20131115 15:00,-0.0012866047780589474
20131115 16:00,-0.02824512541160036
20131115 17:00,-0.09975060896749174
20131115 18:00,-0.12009081329706758
20131115 19:00,-0.10793976856090079
20131115 20:00,-0.06483789142061916
20131115 21:00,-0.04337040921641322
20131115 22:00,-0.046050225611685335
20131115 23:00,-0.010647387562838173
20131116 0:00,0.018178084938032607
20131116 1:00,0.07635651372587729
20131116 2:00,0.20032801438272904
20131116 3:00,0.33811910442915405
20131116 4:00,0.4433690531717128
20131116 5:00,0.5186594102472686
20131116 6:00,0.5200828291952935
20131116 7:00,0.46295083364990885
20131116 8:00,0.4468885109049423
20131116 9:00,0.3904096197279403
20131116 10:00,0.3439396188608258
20131116 11:00,0.25768046861706284
20131116 12:00,0.1951200258734639
20131116 13:00,0.1296720032738267
20131116 14:00,0.06833098250305633
20131116 15:00,0.030341003390779192
20131116 16:00,0.0031112452729411544
20131116 17:00,-0.044489790788796515
20131116 18:00,-0.055636903275271085
20131116 19:00,-0.07907906876422796
20131116 20:00,-0.15708956404155786
20131116 21:00,-0.23156787427875586
20131116 22:00,-0.18718994876510892
20131116 23:00,-0.17478444232898255
20131117 0:00,-0.17461006997626435
20131117 1:00,-0.12980295970928388
20131117 2:00,-0.12374139225000538
20131117 3:00,-0.1314008062963867
20131117 4:00,-0.10079678155924715
20131117 5:00,-0.06848825559352464
20131117 6:00,-0.04409958102311186
20131117 7:00,-0.053264038814761244
20131117 8:00,-0.04813928092519823
20131117 9:00,-0.06102359599240778
20131117 10:00,-0.08114791171733299
20131117 11:00,-0.08221589234231493
20131117 12:00,-0.023562134540837693
20131117 13:00,0.019398800779103414
20131117 14:00,0.04971162139944238
20131117 15:00,0.06472035693907796
20131117 16:00,0.0826232300922038
20131117 17:00,0.0710800793262332
20131117 18:00,0.06088079721691307
20131117 19:00,0.05456828034613426
20131117 20:00,0.10206613417173079
20131117 21:00,0.12260944438394251
20131117 22:00,0.13285735174243443
20131117 23:00,0.09295047195134364
20131118 0:00,0.06994012979767489
20131118 1:00,0.03616298973762955
20131118 2:00,0.011901523238137812
20131118 3:00,0.005601296445366527
20131118 4:00,0.03154333688620872
20131118 5:00,0.01105055192129406
20131118 6:00,-0.03609824882838156
20131118 7:00,-0.07613789739236682
20131118 8:00,-0.09417866930397756
20131118 9:00,-0.06451947462530572
20131118 10:00,0.015619877122325349
20131118 11:00,0.1061419992100128
20131118 12:00,0.20655498594578742
20131118 13:00,0.26285878298557774
20131118 14:00,0.2775858394426516
20131118 15:00,0.2536876814671438
20131118 16:00,0.22924547866970815
20131118 17:00,0.1782349777280167
20131118 18:00,0.10916706886259706
20131118 19:00,0.05727394904484592
20131118 20:00,0.042124190116645116
20131118 21:00,0.03485733701852614
20131118 22:00,0.019730863993110248
20131118 23:00,0.02283796860405074
