TIMESTAMP,FORECAST
20131101 1:00,0.3709397837585191
20131101 2:00,0.3780761443244107
20131101 3:00,0.37897839129764305
20131101 4:00,0.3716303696471813
20131101 5:00,0.38950604669600597
20131101 6:00,0.3931098922133316
20131101 7:00,0.34507628978271865
20131101 8:00,0.2017187105054007
20131101 9:00,0.1121348098313385
20131101 10:00,0.02604121035440521
20131101 11:00,0.03606425094193036
20131101 12:00,0.0251872843346459
20131101 13:00,0.027014500711928235
20131101 14:00,0.026977042183982863
20131101 15:00,0.04224663949720309
20131101 16:00,0.024882815610498987
20131101 17:00,0.031128632527914812
20131101 18:00,0.044575943174596455
20131101 19:00,0.02820376543673453
20131101 20:00,0.04244358061290893
20131101 21:00,0.03401395189384765
20131101 22:00,0.03360363016476192
20131101 23:00,0.08283864387848555
20131102 0:00,0.16450495816630195
20131102 1:00,0.4656338679640911
20131102 2:00,0.5227342369377643
20131102 3:00,0.5981210314751174
20131102 4:00,0.6814857292738121
20131102 5:00,0.713806781357943
20131102 6:00,0.6624697837810085
20131102 7:00,0.5934312783130192
20131102 8:00,0.5626048630024726
20131102 9:00,0.565952411422556
20131102 10:00,0.5081775373088151
20131102 11:00,0.4476968739103405
20131102 12:00,0.3421003840477907
20131102 13:00,0.5139381445391359
20131102 14:00,0.627966932090545
20131102 15:00,0.3284685479140958
20131102 16:00,0.39428503898528955
20131102 17:00,0.5260803288601686
20131102 18:00,0.5873346060032661
20131102 19:00,0.5181290550912449
20131102 20:00,0.42640339472261646
20131102 21:00,0.4801159841942898
20131102 22:00,0.5700040623443681
20131102 23:00,0.5605804336641038
20131103 0:00,0.5486020570122133
20131103 1:00,0.484159608071122
20131103 2:00,0.4955047601823307
20131103 3:00,0.6482970915011977
20131103 4:00,0.6854989874814469
20131103 5:00,0.661209749818145
20131103 6:00,0.659955947448505
20131103 7:00,0.6565165388108165
20131103 8:00,0.6517313699920343
20131103 9:00,0.5786735080300617
20131103 10:00,0.4995669812730543
20131103 11:00,0.41732982150586845
20131103 12:00,0.5853321246290141
20131103 13:00,0.6024935644613278
20131103 14:00,0.6470197149962454
20131103 15:00,0.708129783648968
20131103 16:00,0.7522990868777597
20131103 17:00,0.7819265712085677
20131103 18:00,0.8006088258542586
20131103 19:00,0.8116484694918562
20131103 20:00,0.8251389209323394
20131103 21:00,0.8488544340982265
20131103 22:00,0.8785546518984175
20131103 23:00,0.850801939187247
20131104 0:00,0.7839490649209759
20131104 1:00,0.7333671004471328
20131104 2:00,0.6365634377977808
20131104 3:00,0.5559016003751934
20131104 4:00,0.46925082992986833
20131104 5:00,0.41858612015084923
20131104 6:00,0.4073242800327852
20131104 7:00,0.4097921739068431
20131104 8:00,0.4291951023082409
20131104 9:00,0.29736495705853216
20131104 10:00,0.3490707312971394
20131104 11:00,0.438113319365874
20131104 12:00,0.492135074883721
20131104 13:00,0.5280835849084048
20131104 14:00,0.5616271254796931
20131104 15:00,0.5869606463296533
20131104 16:00,0.6295681572238078
20131104 17:00,0.6685793811223836
20131104 18:00,0.6564907345844748
20131104 19:00,0.625331824986994
20131104 20:00,0.604847833755672
20131104 21:00,0.6877079189773461
20131104 22:00,0.7565687942064739
20131104 23:00,0.7752671330284024
20131105 0:00,0.6767919852409074
20131105 1:00,0.47175828733808267
20131105 2:00,0.33891751746945364
20131105 3:00,0.2410079878539499
20131105 4:00,0.16830858033913032
20131105 5:00,0.11132939406184872
20131105 6:00,0.05607695392161921
20131105 7:00,0.04349775285751556
20131105 8:00,0.12242107120541112
20131105 9:00,0.23200283110927505
20131105 10:00,0.33456916886110244
20131105 11:00,0.32609445985671215
20131105 12:00,0.31610810112482957
20131105 13:00,0.3231043547512853
20131105 14:00,0.3291093166553979
20131105 15:00,0.33056315747009013
20131105 16:00,0.3052884633521983
20131105 17:00,0.2887314632568867
20131105 18:00,0.3026588937869227
20131105 19:00,0.3246865216023994
20131105 20:00,0.33951240184175224
20131105 21:00,0.44436435581710054
20131105 22:00,0.4616942179366663
20131105 23:00,0.5277559315795315
20131106 0:00,0.5252572275003481
20131106 1:00,0.4046246283536452
20131106 2:00,0.31096057661860443
20131106 3:00,0.2462948131114705
20131106 4:00,0.2241295988153008
20131106 5:00,0.2262199004240848
20131106 6:00,0.2201369798796392
20131106 7:00,0.20399411771587683
20131106 8:00,0.11869521661370769
20131106 9:00,0.11934053725170446
20131106 10:00,0.08166667574329722
20131106 11:00,0.24531970148703452
20131106 12:00,0.21879517409423072
20131106 13:00,0.3933472212161211
20131106 14:00,0.5006779095173903
20131106 15:00,0.5445599096739023
20131106 16:00,0.5106439765442696
20131106 17:00,0.36806807292531424
20131106 18:00,0.20320063951524253
20131106 19:00,0.14396469313755478
20131106 20:00,0.1684043189167872
20131106 21:00,0.2464824123372028
20131106 22:00,0.09360246723423443
20131106 23:00,0.05551677212153994
20131107 0:00,0.22543916636466171
20131107 1:00,0.36550587450654265
20131107 2:00,0.4571761500278504
20131107 3:00,0.33960734169522566
20131107 4:00,0.42645439430940557
20131107 5:00,0.5303785206509686
20131107 6:00,0.6551360027442503
20131107 7:00,0.8465560918917958
20131107 8:00,0.7832493071058303
20131107 9:00,0.441859712439656
20131107 10:00,0.07120170132040404
20131107 11:00,0.02086946867582215
20131107 12:00,0.37534797428709
20131107 13:00,0.4188900687345969
20131107 14:00,0.462491922239475
20131107 15:00,0.2183734979538003
20131107 16:00,0.6268444715765293
20131107 17:00,0.7047105896936874
20131107 18:00,0.7554724837889923
20131107 19:00,0.7069542361527403
20131107 20:00,0.7394928461293288
20131107 21:00,0.7337124715740758
20131107 22:00,0.8073344273681203
20131107 23:00,0.8444934976218356
20131108 0:00,0.8563930758801542
20131108 1:00,0.8475990464834824
20131108 2:00,0.8468539568884697
20131108 3:00,0.8476091819410152
20131108 4:00,0.8634586869332532
20131108 5:00,0.8688290231619902
20131108 6:00,0.8386242972293763
20131108 7:00,0.8057341338681547
20131108 8:00,0.7584291060730474
20131108 9:00,0.6656162537739829
20131108 10:00,0.5649186529251883
20131108 11:00,0.48181605863450094
20131108 12:00,0.4116144622661847
20131108 13:00,0.36464993263038636
20131108 14:00,0.33619501997486734
20131108 15:00,0.2422795161055275
20131108 16:00,0.1813373219739528
20131108 17:00,0.19034039440054418
20131108 18:00,0.22226214249758625
20131108 19:00,0.17722984128568942
20131108 20:00,0.16321101599097487
20131108 21:00,0.276429718470347
20131108 22:00,0.43545139916898984
20131108 23:00,0.49196039538046843
20131109 0:00,0.4521271801436497
20131109 1:00,0.4508782444822734
20131109 2:00,0.48006366321107397
20131109 3:00,0.5292828563709493
20131109 4:00,0.5897287475075058
20131109 5:00,0.6187977290454965
20131109 6:00,0.6255310062021878
20131109 7:00,0.6372117780173888
20131109 8:00,0.6734002698789322
20131109 9:00,0.6406589183923522
20131109 10:00,0.5029537953588035
20131109 11:00,0.43529093973118893
20131109 12:00,0.3856167336272356
20131109 13:00,0.3823278072565033
20131109 14:00,0.49663435387485366
20131109 15:00,0.4711267467193435
20131109 16:00,0.41719501620543137
20131109 17:00,0.3967981922108047
20131109 18:00,0.3940009883416903
20131109 19:00,0.3878175761329654
20131109 20:00,0.402885148478053
20131109 21:00,0.47449695387979973
20131109 22:00,0.5658798222851441
20131109 23:00,0.5618649803978601
20131110 0:00,0.517132782764676
20131110 1:00,0.5683559903390276
20131110 2:00,0.5572146385343546
20131110 3:00,0.5350062489221327
20131110 4:00,0.5353664308816186
20131110 5:00,0.5622645944405932
20131110 6:00,0.5875881328881072
20131110 7:00,0.5993309021994768
20131110 8:00,0.568797039749279
20131110 9:00,0.4164825623443201
20131110 10:00,0.3474237171509721
20131110 11:00,0.42060893080207795
20131110 12:00,0.5534163432239668
20131110 13:00,0.47687054557741904
20131110 14:00,0.42442859642747
20131110 15:00,0.38057785118405185
20131110 16:00,0.3397396313351777
20131110 17:00,0.29195123827889147
20131110 18:00,0.2321998206553616
20131110 19:00,0.18278596021671262
20131110 20:00,0.20302467288272769
20131110 21:00,0.26880071313562537
20131110 22:00,0.3089249536165828
20131110 23:00,0.4328072597172171
20131111 0:00,0.46377052973119903
20131111 1:00,0.40122702812535327
20131111 2:00,0.40312723510723153
20131111 3:00,0.4559890825248524
20131111 4:00,0.4946341139453013
20131111 5:00,0.5108664946465707
20131111 6:00,0.5194113235405183
20131111 7:00,0.5357261822857837
20131111 8:00,0.49525448676261885
20131111 9:00,0.2992347568164238
20131111 10:00,0.225506365710907
20131111 11:00,0.38680312864709043
20131111 12:00,0.4222405011002318
20131111 13:00,0.2833415671017208
20131111 14:00,0.20656078920979187
20131111 15:00,0.12345851579964057
20131111 16:00,0.09205372307467291
20131111 17:00,0.08876509764650359
20131111 18:00,0.08997832198297084
20131111 19:00,0.08577967396788266
20131111 20:00,0.07889272013845205
20131111 21:00,0.13188651704815546
20131111 22:00,0.19612122191388842
20131111 23:00,0.3339906006019797
20131112 0:00,0.4080692753249271
20131112 1:00,0.45130456381790796
20131112 2:00,0.4696212843226448
20131112 3:00,0.5094174238396991
20131112 4:00,0.5250440596999806
20131112 5:00,0.5431910534326287
20131112 6:00,0.5715207289893143
20131112 7:00,0.5969016072756647
20131112 8:00,0.637174473982479
20131112 9:00,0.6355809428204501
20131112 10:00,0.5613135625890978
20131112 11:00,0.46637274799744843
20131112 12:00,0.3882010638580293
20131112 13:00,0.31064157814483584
20131112 14:00,0.25179303149427207
20131112 15:00,0.20606466056630762
20131112 16:00,0.16407482037040688
20131112 17:00,0.143602900583026
20131112 18:00,0.13125086539870656
20131112 19:00,0.1102287489007765
20131112 20:00,0.0783595009408874
20131112 21:00,0.22292888656874166
20131112 22:00,0.11181549127822371
20131112 23:00,0.02741919197580328
20131113 0:00,0.02644639796728465
20131113 1:00,0.03541406552443102
20131113 2:00,0.02505718990305983
20131113 3:00,0.08577223821261015
20131113 4:00,0.20247418117045846
20131113 5:00,0.2869399282423454
20131113 6:00,0.34540610779537084
20131113 7:00,0.3792505654284926
20131113 8:00,0.4088282264396194
20131113 9:00,0.40874228181760475
20131113 10:00,0.5337354294074403
20131113 11:00,0.508034961073509
20131113 12:00,0.38589989783707784
20131113 13:00,0.30685559868238066
20131113 14:00,0.3332958866765524
20131113 15:00,0.4246873128822014
20131113 16:00,0.4172910768964551
20131113 17:00,0.38772602572378
20131113 18:00,0.3624095740135015
20131113 19:00,0.36789261718611993
20131113 20:00,0.3886143834523128
20131113 21:00,0.4239522596131611
20131113 22:00,0.39254630749255937
20131113 23:00,0.26651539902465116
20131114 0:00,0.097605015675092
20131114 1:00,0.03846262639414527
20131114 2:00,0.23264450895085248
20131114 3:00,0.44646006118538695
20131114 4:00,0.5309129238969719
20131114 5:00,0.5117618162828396
20131114 6:00,0.43775585280452967
20131114 7:00,0.36939562234273354
20131114 8:00,0.3042551257219326
20131114 9:00,0.1384478176893854
20131114 10:00,0.17531923303732577
20131114 11:00,0.28029124954392093
20131114 12:00,0.5537490633352656
20131114 13:00,0.6250400722165711
20131114 14:00,0.6270165588922753
20131114 15:00,0.6064144125251245
20131114 16:00,0.5358094058126208
20131114 17:00,0.48345457104583567
20131114 18:00,0.5327216061027967
20131114 19:00,0.5464648012969121
20131114 20:00,0.5447786054065784
20131114 21:00,0.601196177428048
20131114 22:00,0.6433684033065502
20131114 23:00,0.6891299621082281
20131115 0:00,0.6576426832470427
20131115 1:00,0.5111299665186717
20131115 2:00,0.3021945688382466
20131115 3:00,0.03783335313866998
20131115 4:00,0.04225499095950855
20131115 5:00,0.030410254971754286
20131115 6:00,0.0032595105463339435
20131115 7:00,0.03155929326049445
20131115 8:00,0.06716072448136268
20131115 9:00,0.04745155694523795
20131115 10:00,0.050548604004604036
20131115 11:00,0.09354660574920615
20131115 12:00,0.23447557660388224
20131115 13:00,0.49006724101071075
20131115 14:00,0.7117721379859167
20131115 15:00,0.7035070778285794
20131115 16:00,0.681435850969856
20131115 17:00,0.6506418340977086
20131115 18:00,0.6296503166212198
20131115 19:00,0.6258603124514485
20131115 20:00,0.6305855756001212
20131115 21:00,0.6230274769674563
20131115 22:00,0.645325596054378
20131115 23:00,0.5973702242958591
20131116 0:00,0.5211167475102464
20131116 1:00,0.3050347826774238
20131116 2:00,0.21013628343555968
20131116 3:00,0.22288177452420527
20131116 4:00,0.2651771544837889
20131116 5:00,0.35388533599957384
20131116 6:00,0.4438813057550328
20131116 7:00,0.5010745113569823
20131116 8:00,0.5282605770518704
20131116 9:00,0.45337741842708806
20131116 10:00,0.39119713247127025
20131116 11:00,0.3970096457424393
20131116 12:00,0.4710797765427569
20131116 13:00,0.454920982435506
20131116 14:00,0.4106748835847599
20131116 15:00,0.3563768327960455
20131116 16:00,0.29784513196233897
20131116 17:00,0.2724466524465198
20131116 18:00,0.27886810271779894
20131116 19:00,0.2845432093379417
20131116 20:00,0.3047061018196309
20131116 21:00,0.39210401557964275
20131116 22:00,0.4592019344358901
20131116 23:00,0.47385119453613134
20131117 0:00,0.4143770767689363
20131117 1:00,0.28156702732351213
20131117 2:00,0.2669192791527851
20131117 3:00,0.2372541724241778
20131117 4:00,0.1950003302418306
20131117 5:00,0.17127120084442837
20131117 6:00,0.18353618599792476
20131117 7:00,0.20800559729552703
20131117 8:00,0.23352396012684418
20131117 9:00,0.11632361716052181
20131117 10:00,0.18862659670869925
20131117 11:00,0.25081990502391915
20131117 12:00,0.23570665421487724
20131117 13:00,0.20552935275601492
20131117 14:00,0.1922573283040397
20131117 15:00,0.16307934883211644
20131117 16:00,0.13862571608122543
20131117 17:00,0.11370364165123059
20131117 18:00,0.12085528483726465
20131117 19:00,0.17725292867808284
20131117 20:00,0.16917993270167386
20131117 21:00,0.24352596657616504
20131117 22:00,0.2790376299263813
20131117 23:00,0.42400691933384993
20131118 0:00,0.344201577266264
20131118 1:00,0.31455537845337334
20131118 2:00,0.2763131244657908
20131118 3:00,0.24953529264950253
20131118 4:00,0.23373728814566663
20131118 5:00,0.2144665731129194
20131118 6:00,0.19368610345460524
20131118 7:00,0.20010081427349635
20131118 8:00,0.23943489164934073
20131118 9:00,0.2308357484643676
20131118 10:00,0.22526657290759383
20131118 11:00,0.21302060779072723
20131118 12:00,0.030171352597641532
20131118 13:00,0.23405430514886344
20131118 14:00,0.19549476737816546
20131118 15:00,0.2157323042447652
20131118 16:00,0.2864052518149653
20131118 17:00,0.3312503582280495
20131118 18:00,0.3435835431242166
20131118 19:00,0.34843799388671326
20131118 20:00,0.3506471123860151
20131118 21:00,0.4310879656449489
20131118 22:00,0.4667594338665507
20131118 23:00,0.5874650061638538
20131119 0:00,0.6847088766990634
20131119 1:00,0.6151867465474208
20131119 2:00,0.5513126738410383
20131119 3:00,0.4895722450354837
20131119 4:00,0.4775219028840705
20131119 5:00,0.45908134398316236
20131119 6:00,0.4426869851760057
20131119 7:00,0.44051979996288454
20131119 8:00,0.34034283663019194
20131119 9:00,0.10656926227128888
20131119 10:00,0.5002444117434842
20131119 11:00,0.4125844081053336
20131119 12:00,0.4055900064772602
20131119 13:00,0.5287283650295781
20131119 14:00,0.5681578260422002
20131119 15:00,0.3724060926934133
20131119 16:00,0.458820389165259
20131119 17:00,0.45018248303409514
20131119 18:00,0.38144885934831707
20131119 19:00,0.27585335456654014
20131119 20:00,0.34022235135140433
20131119 21:00,0.26339400598431284
20131119 22:00,0.3508763397319441
20131119 23:00,0.3899359078085064
20131120 0:00,0.4701505196978576
20131120 1:00,0.15887039425836808
20131120 2:00,0.1583618953016
20131120 3:00,0.3190442137259362
20131120 4:00,0.51154330952071
20131120 5:00,0.570452337053637
20131120 6:00,0.5621134343252265
20131120 7:00,0.5700273536764513
20131120 8:00,0.5965883393278837
20131120 9:00,0.7750851797508688
20131120 10:00,0.7287952218309169
20131120 11:00,0.6107026976560723
20131120 12:00,0.5125437593945189
20131120 13:00,0.4231831298743912
20131120 14:00,0.39684932401626183
20131120 15:00,0.38266748914688903
20131120 16:00,0.34285987654170524
20131120 17:00,0.23939262078873896
20131120 18:00,0.2482258027285259
20131120 19:00,0.2528829213299205
20131120 20:00,0.2987472969289783
20131120 21:00,0.4026880703984498
20131120 22:00,0.36710586092503883
20131120 23:00,0.3321069340397267
20131121 0:00,0.27051204221253256
20131121 1:00,0.15076258620856642
20131121 2:00,0.2572390150538595
20131121 3:00,0.36846917347261193
20131121 4:00,0.43829485960330294
20131121 5:00,0.4720531017962474
20131121 6:00,0.4890955479069873
20131121 7:00,0.5240993118875266
20131121 8:00,0.6045964638717303
20131121 9:00,0.6181000332277106
20131121 10:00,0.5077824958621084
20131121 11:00,0.44762531180042126
20131121 12:00,0.3962884790039331
20131121 13:00,0.3288196030494248
20131121 14:00,0.2510047627156091
20131121 15:00,0.25703789879577943
20131121 16:00,0.1951861120586445
20131121 17:00,0.1364051461593
20131121 18:00,0.10772507262434627
20131121 19:00,0.08537898494614127
20131121 20:00,0.14227651938797492
20131121 21:00,0.24412845510512232
20131121 22:00,0.3976945677963164
20131121 23:00,0.39279943783782517
20131122 0:00,0.3566443204019673
20131122 1:00,0.42178234199399733
20131122 2:00,0.43305406746078745
20131122 3:00,0.42570238284916984
20131122 4:00,0.46008598050138916
20131122 5:00,0.5226297832401685
20131122 6:00,0.5874072513476623
20131122 7:00,0.6159830879235915
20131122 8:00,0.6278326316003338
20131122 9:00,0.6061642117464487
20131122 10:00,0.574261469561721
20131122 11:00,0.509834820593271
20131122 12:00,0.41071419177139745
20131122 13:00,0.33137671576696814
20131122 14:00,0.28852347985136173
20131122 15:00,0.25111134311093
20131122 16:00,0.24722879794482477
20131122 17:00,0.2366389603849039
20131122 18:00,0.23875202153742248
20131122 19:00,0.23777859361690828
20131122 20:00,0.23636094977891248
20131122 21:00,0.30608414718445176
20131122 22:00,0.47509014765215907
20131122 23:00,0.5242011155626641
20131123 0:00,0.4583554762441742
20131123 1:00,0.4706827987689628
20131123 2:00,0.40859776115925495
20131123 3:00,0.3981684633473741
20131123 4:00,0.41473840920767147
20131123 5:00,0.44686278372163646
20131123 6:00,0.4465837318128576
20131123 7:00,0.4777407348607914
20131123 8:00,0.5794687344308891
20131123 9:00,0.5787154247146141
20131123 10:00,0.43279625335322697
20131123 11:00,0.384766319554439
20131123 12:00,0.29771402054516616
20131123 13:00,0.29032008722248126
20131123 14:00,0.3250342344682341
20131123 15:00,0.3229421884583709
20131123 16:00,0.3427854140382417
20131123 17:00,0.3241932354664029
20131123 18:00,0.28704775600706006
20131123 19:00,0.25918468372182313
20131123 20:00,0.3018837174351551
20131123 21:00,0.4050002884880113
20131123 22:00,0.4051074358694202
20131123 23:00,0.33177830549425613
20131124 0:00,0.2529801143452338
20131124 1:00,0.07941216176977084
20131124 2:00,0.03925576951615606
20131124 3:00,0.06479179486502334
20131124 4:00,0.11399522587636307
20131124 5:00,0.16357715394174566
20131124 6:00,0.20752157790454318
20131124 7:00,0.24808351054602856
20131124 8:00,0.2602957934258063
20131124 9:00,0.2557427686072889
20131124 10:00,0.27961846372264887
20131124 11:00,0.375649982128915
20131124 12:00,0.43262571241972453
20131124 13:00,0.47949926723077574
20131124 14:00,0.48275907994524025
20131124 15:00,0.46062271588232445
20131124 16:00,0.4234344370108236
20131124 17:00,0.3939692673804843
20131124 18:00,0.3640953106033908
20131124 19:00,0.36477017232560016
20131124 20:00,0.3905617493627179
20131124 21:00,0.45082493707873833
20131124 22:00,0.48529735579009625
20131124 23:00,0.49106270434966914
20131125 0:00,0.3968653103259329
20131125 1:00,0.17283370795578917
20131125 2:00,0.03145854465159065
