TIMESTAMP,FORECAST
20131101 1:00,0.43412825757761137
20131101 2:00,0.44446976854856174
20131101 3:00,0.29929967473888697
20131101 4:00,0.29647765430910533
20131101 5:00,0.3119459571693823
20131101 6:00,0.31552667157843506
20131101 7:00,0.2803892163539057
20131101 8:00,0.1741355218781429
20131101 9:00,0.1098684530144034
20131101 10:00,0.012329191672409645
20131101 11:00,-0.00792345496378577
20131101 12:00,0.04870482367216186
20131101 13:00,0.07781517959144768
20131101 14:00,0.045352552870296436
20131101 15:00,-0.062484167255912715
20131101 16:00,0.00881565983068408
20131101 17:00,0.03772642718573377
20131101 18:00,0.0655891187876306
20131101 19:00,0.040350046052882366
20131101 20:00,-0.0414550621081682
20131101 21:00,0.01766159476039078
20131101 22:00,0.12257615289223345
20131101 23:00,0.1936822855160394
20131102 0:00,0.26997708544882254
20131102 1:00,0.49756882338995073
20131102 2:00,0.5521836126862045
20131102 3:00,0.6233282600839385
20131102 4:00,0.5522996429635232
20131102 5:00,0.583752497031429
20131102 6:00,0.5399874009439409
20131102 7:00,0.4817776820789073
20131102 8:00,0.4666462429838701
20131102 9:00,0.4779069446070007
20131102 10:00,0.4283385031840526
20131102 11:00,0.3782661505910862
20131102 12:00,0.2995765575071923
20131102 13:00,0.42721566151573614
20131102 14:00,0.5271530377368727
20131102 15:00,0.28813754206355363
20131102 16:00,0.33543044339290545
20131102 17:00,0.4400388680473006
20131102 18:00,0.4951456138280705
20131102 19:00,0.43770975540857965
20131102 20:00,0.36371388144702926
20131102 21:00,0.4090027853414147
20131102 22:00,0.4894688174771326
20131102 23:00,0.4831296453015939
20131103 0:00,0.47397941182775033
20131103 1:00,0.4165946464667844
20131103 2:00,0.42076956913364766
20131103 3:00,0.5505078737885964
20131103 4:00,0.5837042957654781
20131103 5:00,0.5631440875807345
20131103 6:00,0.5620511245262652
20131103 7:00,0.5599017224703147
20131103 8:00,0.5567211204202771
20131103 9:00,0.4933254608982202
20131103 10:00,0.42547237740502225
20131103 11:00,0.36829020441820853
20131103 12:00,0.5236407351970394
20131103 13:00,0.5419068240974845
20131103 14:00,0.5829375988115975
20131103 15:00,0.6377663302810475
20131103 16:00,0.6772201681750671
20131103 17:00,0.7037749568430904
20131103 18:00,0.7254278232245532
20131103 19:00,0.7415605262283573
20131103 20:00,0.7616156288012046
20131103 21:00,0.7984393612435048
20131103 22:00,0.865446483410691
20131103 23:00,0.8067524304586011
20131104 0:00,0.7162918569401795
20131104 1:00,0.6709940846169149
20131104 2:00,0.5864603685341685
20131104 3:00,0.5155885411985692
20131104 4:00,0.439414924693241
20131104 5:00,0.4000935850627321
20131104 6:00,0.3909332557567072
20131104 7:00,0.3924143912218619
20131104 8:00,0.40634548997866443
20131104 9:00,0.30641538933657586
20131104 10:00,0.3457957573122364
20131104 11:00,0.4134782419501662
20131104 12:00,0.45861137621904685
20131104 13:00,0.4921981540680835
20131104 14:00,0.5236107207733725
20131104 15:00,0.5477493131251956
20131104 16:00,0.5861898886170318
20131104 17:00,0.6212432849540914
20131104 18:00,0.611622692970228
20131104 19:00,0.5854983819236355
20131104 20:00,0.5686523139906106
20131104 21:00,0.6422638497793796
20131104 22:00,0.7043070638398048
20131104 23:00,0.722857466627495
20131105 0:00,0.6385424175756262
20131105 1:00,0.4567086206462914
20131105 2:00,0.3574722487885174
20131105 3:00,0.28385521478322334
20131105 4:00,0.22777666908157324
20131105 5:00,0.1819052645898651
20131105 6:00,0.13051750154806568
20131105 7:00,0.11002300733234999
20131105 8:00,0.18246618555286898
20131105 9:00,0.26472029462932595
20131105 10:00,0.34197261080535213
20131105 11:00,0.3378344935353488
20131105 12:00,0.3333861590936472
20131105 13:00,0.34201981752219784
20131105 14:00,0.3495225845594398
20131105 15:00,0.35368304091987984
20131105 16:00,0.33751817956422053
20131105 17:00,0.32752574926998995
20131105 18:00,0.3387027950056846
20131105 19:00,0.3563092526883482
20131105 20:00,0.3694050793272174
20131105 21:00,0.45101126259951935
20131105 22:00,0.46628989616989386
20131105 23:00,0.5255874954684121
20131106 0:00,0.5258830887742789
20131106 1:00,0.4336117543422647
20131106 2:00,0.3665656330996891
20131106 3:00,0.32365397644582644
20131106 4:00,0.31398075625166505
20131106 5:00,0.320418458010455
20131106 6:00,0.3186680166569687
20131106 7:00,0.3090801470021243
20131106 8:00,0.24583698332219367
20131106 9:00,0.24515956931664196
20131106 10:00,0.20107086350654907
20131106 11:00,0.30743950965760436
20131106 12:00,0.2803271092122858
20131106 13:00,0.412865856712094
20131106 14:00,0.49946173549864753
20131106 15:00,0.5384274900855355
20131106 16:00,0.5104890211077011
20131106 17:00,0.40246176071150025
20131106 18:00,0.2914662915866455
20131106 19:00,0.2526420031882438
20131106 20:00,0.2776226497888255
20131106 21:00,0.1981112780274159
20131106 22:00,0.2264913740479469
20131106 23:00,0.18415772892455257
20131107 0:00,0.30524534141303095
20131107 1:00,0.4366719134503699
20131107 2:00,0.3645803919122416
20131107 3:00,0.27243389053609196
20131107 4:00,0.34387864151815195
20131107 5:00,0.4325112719395234
20131107 6:00,0.5467897379829654
20131107 7:00,0.7439500508757051
20131107 8:00,0.6640838958304089
20131107 9:00,0.37325941272527047
20131107 10:00,0.09395058296775372
20131107 11:00,-0.04825231685399976
20131107 12:00,0.40107558040491315
20131107 13:00,0.4419754522517962
20131107 14:00,0.4777874182869531
20131107 15:00,0.31659841084917834
20131107 16:00,0.5120387358628298
20131107 17:00,0.5798457265747918
20131107 18:00,0.6303622326186809
20131107 19:00,0.5897912434952466
20131107 20:00,0.6193934009275515
20131107 21:00,0.6133947739279093
20131107 22:00,0.6868347892892692
20131107 23:00,0.7386880697967872
20131108 0:00,0.7644628488080993
20131108 1:00,0.7496053207938262
20131108 2:00,0.7495013259975238
20131108 3:00,0.7476864373844516
20131108 4:00,0.7794765938200952
20131108 5:00,0.7912248072042711
20131108 6:00,0.7336857182538723
20131108 7:00,0.6900229702624032
20131108 8:00,0.6427842352200519
20131108 9:00,0.5626787211945734
20131108 10:00,0.4770621376320416
20131108 11:00,0.4063545315249984
