TIMESTAMP,POWER
20131101 1:00,0.1808729372905597
20131101 2:00,0.08298683441207494
20131101 3:00,0.059312753573651913
20131101 4:00,0.0566538935683613
20131101 5:00,0.08383051110166431
20131101 6:00,0.16898220836249728
20131101 7:00,0.3266304517816341
20131101 8:00,0.23836822913178676
20131101 9:00,0.09136394789396314
20131101 10:00,0.022293240696232397
20131101 11:00,0.03939686920831778
20131101 12:00,0.04177450371363599
20131101 13:00,0.03468421023974626
20131101 14:00,0.05474496838772389
20131101 15:00,0.038774764130514915
20131101 16:00,0.022293240696232397
20131101 17:00,0.022293240696232397
20131101 18:00,0.022293240696232397
20131101 19:00,0.022293240696232397
20131101 20:00,0.052367333977241776
20131101 21:00,0.24677090861994666
20131101 22:00,0.464124195187857
20131101 23:00,0.4915223844277826
20131102 0:00,0.3524520733534381
20131102 1:00,0.3169835621378684
20131102 2:00,0.43782534232089365
20131102 3:00,0.37783907357731156
20131102 4:00,0.727785960853001
20131102 5:00,0.7150200238497426
20131102 6:00,0.7255276342188908
20131102 7:00,0.6177756264863251
20131102 8:00,0.7841929948828881
20131102 9:00,0.7618909540417571
20131102 10:00,0.6447306724078418
20131102 11:00,0.5703252011637366
20131102 12:00,0.5414697521268974
20131102 13:00,0.36663266030121755
20131102 14:00,0.40588493380647567
20131102 15:00,0.21112343564498323
20131102 16:00,0.44358620574472
20131102 17:00,0.4260479558847041
20131102 18:00,0.5532897485103156
20131102 19:00,0.4379957821098089
20131102 20:00,0.4248207896700555
20131102 21:00,0.46161020896520993
20131102 22:00,0.20249918454503682
20131102 23:00,0.24860313587660499
20131103 0:00,0.2450153792872674
20131103 1:00,0.3481655137623186
20131103 2:00,0.24455519193306513
20131103 3:00,0.21042463273803735
20131103 4:00,0.2836285037737656
20131103 5:00,0.30782242575974067
20131103 6:00,0.3114783583025788
20131103 7:00,0.46557293301429215
20131103 8:00,0.4979820507585549
20131103 9:00,0.3014650232643831
20131103 10:00,0.27119492428302294
20131103 11:00,0.5892781009682735
20131103 12:00,0.79089127686124
20131103 13:00,0.8639673181501177
20131103 14:00,0.8980382234569596
20131103 15:00,0.9521613649413005
20131103 16:00,0.9513006442159181
20131103 17:00,0.9347850328048852
20131103 18:00,0.9222065795314991
20131103 19:00,0.9445086202777939
20131103 20:00,0.8753612151560841
20131103 21:00,0.8933681744356169
20131103 22:00,0.9175791403625492
20131103 23:00,0.9475594917786223
20131104 0:00,0.9281634486556763
20131104 1:00,0.9177836680333785
20131104 2:00,0.8418271951274235
20131104 3:00,0.6084355284436397
20131104 4:00,0.3244403011010243
20131104 5:00,0.28390972936857406
20131104 6:00,0.30797582151286274
20131104 7:00,0.3529463485895545
20131104 8:00,0.32362219022803446
20131104 9:00,0.3734587721212559
20131104 10:00,0.46366400783365475
20131104 11:00,0.7606211779747157
20131104 12:00,0.9410657373762638
20131104 13:00,0.9230332122801314
20131104 14:00,0.9623025298211826
20131104 15:00,0.9606748302353537
20131104 16:00,0.9464857213170957
20131104 17:00,0.9534822729260494
20131104 18:00,0.9630354207048788
20131104 19:00,0.9564905344796489
20131104 20:00,0.939165334260941
20131104 21:00,0.9261181716628739
20131104 22:00,0.8338506150167156
20131104 23:00,0.7852838092853717
20131105 0:00,0.8292998737717447
20131105 1:00,0.5690469030313806
20131105 2:00,0.4554317681344101
20131105 3:00,0.18404055997661636
20131105 4:00,0.10031203463078292
20131105 5:00,0.03873215427812218
20131105 6:00,0.022293240696232397
20131105 7:00,0.022293240696232397
20131105 8:00,0.022293240696232397
20131105 9:00,0.06740011958508915
20131105 10:00,0.21807737730670798
20131105 11:00,0.28888656999099693
20131105 12:00,0.3056919289673168
20131105 13:00,0.31832151415841026
20131105 14:00,0.3503471424724498
20131105 15:00,0.33283445852386956
20131105 16:00,0.3023257439897657
20131105 17:00,0.3621415729444325
20131105 18:00,0.5155117787429284
20131105 19:00,0.457349215285526
20131105 20:00,0.5286441611406169
20131105 21:00,0.5196534645514044
20131105 22:00,0.661237761848396
20131105 23:00,0.6181846819228202
20131106 0:00,0.5167900767804483
20131106 1:00,0.34337615686976797
20131106 2:00,0.17652416722011072
20131106 3:00,0.13263593248058797
20131106 4:00,0.09915304427479871
20131106 5:00,0.07478868259474444
20131106 6:00,0.05500915004157529
20131106 7:00,0.08531333690484971
20131106 8:00,0.07904115420911371
20131106 9:00,0.04427996796580454
20131106 10:00,0.11092190883534578
20131106 11:00,0.1883526855740076
20131106 12:00,0.22172478787906755
20131106 13:00,0.2381977894377076
20131106 14:00,0.39755895224229487
20131106 15:00,0.6180653740516122
20131106 16:00,0.2184438227959741
20131106 17:00,0.022293240696232397
20131106 18:00,0.022293240696232397
20131106 19:00,0.1024595753641639
20131106 20:00,0.45116225248424763
20131106 21:00,0.28716512854023185
20131106 22:00,0.21004966527829275
20131106 23:00,0.2073822833025236
20131107 0:00,0.08561160644061529
20131107 1:00,0.10222095971658422
20131107 2:00,0.14841865300792464
20131107 3:00,0.44302375455510307
20131107 4:00,0.5065040381179227
20131107 5:00,0.24798103079880213
20131107 6:00,0.15106899104273672
20131107 7:00,0.5825968628360426
20131107 8:00,0.588298072371683
20131107 9:00,0.25882952065094467
20131107 10:00,0.7611324971517893
20131107 11:00,0.3304994340606162
20131107 12:00,0.2755155718508927
20131107 13:00,0.7573487348621007
20131107 14:00,0.6273372963304693
20131107 15:00,0.5487816172125736
20131107 16:00,0.8942203730956848
20131107 17:00,0.41008627359797367
20131107 18:00,0.6045835902004508
20131107 19:00,0.5701377174338642
20131107 20:00,0.740560419826738
20131107 21:00,0.8748584179494892
20131107 22:00,0.8723359096615274
20131107 23:00,0.8469233435262182
20131108 0:00,0.7751511663759681
20131108 1:00,0.774784720886702
20131108 2:00,0.49057644380794246
20131108 3:00,0.7087222751477349
20131108 4:00,0.8430628833125507
20131108 5:00,0.9119461067804092
20131108 6:00,0.8739039553591704
20131108 7:00,0.8376343773064041
20131108 8:00,0.7880364111555984
20131108 9:00,0.6771057022701902
20131108 10:00,0.6004930362148461
20131108 11:00,0.41051237297542564
20131108 12:00,0.4688112882449929
20131108 13:00,0.32089515436407934
20131108 14:00,0.44929593725083905
20131108 15:00,0.41570226323915654
20131108 16:00,0.3974652103773587
20131108 17:00,0.4253235869714865
20131108 18:00,0.32930635582271783
20131108 19:00,0.38925001461907105
20131108 20:00,0.43711801734863315
20131108 21:00,0.3134639814071953
20131108 22:00,0.11429661578337541
20131108 23:00,0.11581352956331109
20131109 0:00,0.27087108874098564
20131109 1:00,0.2200459563755313
20131109 2:00,0.17697583250899837
20131109 3:00,0.18485014878429157
20131109 4:00,0.26606468790747795
20131109 5:00,0.28880135009653934
20131109 6:00,0.40343912353732914
20131109 7:00,0.5127847427841372
20131109 8:00,0.4866478076407744
20131109 9:00,0.6130714894882322
20131109 10:00,0.4579968862747645
20131109 11:00,0.49565554826578007
20131109 12:00,0.585801130089993
20131109 13:00,0.6386885833892069
20131109 14:00,0.5984818471987939
20131109 15:00,0.5688423753605513
20131109 16:00,0.48556551530360537
